"id","text","createTime","authorMeta.id","authorMeta.secUid","authorMeta.name","authorMeta.nickName","authorMeta.verified","authorMeta.signature","authorMeta.avatar","musicMeta.musicId","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","musicMeta.playUrl","musicMeta.coverThumb","musicMeta.coverMedium","musicMeta.coverLarge","covers.default","covers.origin","covers.dynamic","webVideoUrl","videoUrl","videoUrlNoWaterMark","videoMeta.height","videoMeta.width","videoMeta.duration","diggCount","shareCount","playCount","commentCount","downloaded","mentions","hashtags"
🤭| Aqui o babado é certo","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","6812936578986527493","som original","New York treta",true,"https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/1663318864112646.mp3","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_100x100.jpeg?x-expires=1600718400&x-signature=2gDbA2YTa5BQIeCs6QNv%2BhHVxR8%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_720x720.jpeg?x-expires=1600718400&x-signature=R%2BB2t41t99xwNmNTqx5PfyzXe3A%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/9abf4bbfb25341db98f9804acb3655bb?x-expires=1600653600&x-signature=0qX8FcQo%2FHvYODlMsmj%2BTrwc9mU%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/9100661c3da94b3f9c69d3b2cf4c2258_1586270784?x-expires=1600653600&x-signature=pIsWPYyJqo9B1DlK1TpaAPgk9qQ%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/65c52afe85604b22843b3f49d50493ae_1586270783?x-expires=1600653600&x-signature=N5rTtsZBKwrFIB%2BcekkRshc3vxg%3D","https://www.tiktok.com/@noticiasdefamosos/video/6812981107873598725","https://v19-web.tiktokcdn.com/f07cd0264c83a03a44a40e3da05f0ab7/5f680b72/video/tos/useast2a/tos-useast2a-ve-0068c002/e348b41d7d7f43ec9f9275245fdfa7ef/?a=1988&br=870&bt=435&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202009202009440101890740365709EC0E&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M21xcDM0azU8dDMzMzczM0ApOTg6NWc0O2U3NzY2aDRlNGdmMi81LW5mMTNfLS1jMTZzczM1LmAtNC0yYi8yYWEwMWE6Yw%3D%3D&vl=&vr=","",576,576,10,519,0,35700,8,false,"[]","[{""id"":""12363"",""name"":""video"",""title"":"""",""cover"":""""},{""id"":""5261793"",""name"":""babado"",""title"":"""",""cover"":""""},{""id"":""4702214"",""name"":""noticia"",""title"":"""",""cover"":""""},{""id"":""703493"",""name"":""famoso"",""title"":"""",""cover"":""""},{""id"":""2561770"",""name"":""seguidores"",""title"":"""",""cover"":""""},{""id"":""27518613"",""name"":""fofoca"",""title"":"""",""cover"":""""},{""id"":""1654586203656197"",""name"":""abneresther"",""title"":"""",""cover"":""""},{""id"":""2213622"",""name"":""treta"",""title"":"""",""cover"":""""}]"
"6811439135488806149","Meta De Relacionamento de muitos, vídeos antes da Fama 🥺❤️#noticia #abneresther #fofoca #famoso #seguidores #fimdenamoro",1585911761,"6809068917089715206","MS4wLjABAAAANxUG3TlgyPyk0ZQtPuOJp9TttBVl_IXynvNiD0j5qVLvBIUXHWGsMjKwhBFr5oMP","noticiasdefamosos","New York treta",false,"💣| Tudo sobre os artistas e famosos
🤭| Aqui o babado é certo","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","6811427698813029125","som original","New York treta",true,"https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/1662946995979302.mp3","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_100x100.jpeg?x-expires=1600718400&x-signature=2gDbA2YTa5BQIeCs6QNv%2BhHVxR8%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_720x720.jpeg?x-expires=1600718400&x-signature=R%2BB2t41t99xwNmNTqx5PfyzXe3A%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/1d865f5381654e84bc1e9600eff6bde9?x-expires=1600653600&x-signature=CyEZiq4jc5XEuyi0MM6o8%2FJrUTg%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/f70ae028ee814a07add70448f26db3f4_1585911768?x-expires=1600653600&x-signature=pdkkx1PqH9CZkO7XWkGnxtLhEHg%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/49049d2f60344efdb710f4f25bec75c7_1585911768?x-expires=1600653600&x-signature=Q4rcRPk5d0UM9U5aevyT6klGaZs%3D","https://www.tiktok.com/@noticiasdefamosos/video/6811439135488806149","https://v19-web.tiktokcdn.com/b5bc3b5d7c0dd5a875bd61d2d5e8af35/5f680b85/video/tos/useast2a/tos-useast2a-pve-0068/9da11e9956b942fb8e399643383c39b3/?a=1988&br=704&bt=352&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202009202009440101890740365709EC0E&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=MzVwOnluMzhrdDMzaDczM0ApZ2Y3Nmc5ZDs1NzZmNDY4N2dzYjAuX18zYzBfLS1iMTZzczFjYDE1YmIwXzFhYmJhYDM6Yw%3D%3D&vl=&vr=","",576,576,29,1071,1,25700,6,false,"[]","[{""id"":""4702214"",""name"":""noticia"",""title"":"""",""cover"":""""},{""id"":""1654586203656197"",""name"":""abneresther"",""title"":"""",""cover"":""""},{""id"":""27518613"",""name"":""fofoca"",""title"":"""",""cover"":""""},{""id"":""703493"",""name"":""famoso"",""title"":"""",""cover"":""""},{""id"":""2561770"",""name"":""seguidores"",""title"":"""",""cover"":""""},{""id"":""11984614"",""name"":""fimdenamoro"",""title"":"""",""cover"":""""}]"
"6811289759097408774","Lari confirma em live sobre Abner ter chamado para sair, e diz está sendo criticada   #treta #famoso #babado #fofoca #abneresther #noticia",1585876981,"6809068917089715206","MS4wLjABAAAANxUG3TlgyPyk0ZQtPuOJp9TttBVl_IXynvNiD0j5qVLvBIUXHWGsMjKwhBFr5oMP","noticiasdefamosos","New York treta",false,"💣| Tudo sobre os artistas e famosos
🤭| Aqui o babado é certo","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","6811282219819092742","som original","New York treta",true,"https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/1662910333630502.mp3","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_100x100.jpeg?x-expires=1600718400&x-signature=2gDbA2YTa5BQIeCs6QNv%2BhHVxR8%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_720x720.jpeg?x-expires=1600718400&x-signature=R%2BB2t41t99xwNmNTqx5PfyzXe3A%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/45443614cbff46fbad046dfadd459f2d?x-expires=1600653600&x-signature=WNJQB%2Bs0uzMDiRmzwvFJPFoJPKI%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/c4e283944e0d4481b7cdf33d7d4e4bd4_1585876987?x-expires=1600653600&x-signature=3FOC%2FggXQ5uh5VLyYWJSaEyHatM%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/df44a3fc23724dd2a38a5cec6a4cc508_1585876988?x-expires=1600653600&x-signature=8Us4azDM%2B5gVcDEeJ6h%2BDSO%2BfNc%3D","https://www.tiktok.com/@noticiasdefamosos/video/6811289759097408774","https://v19-web.tiktokcdn.com/8fe3ca9d4d30eb25daad4e86e3625837/5f680ba3/video/tos/useast2a/tos-useast2a-ve-0068c002/4b17470931e241f0b5f116f7bfa24de8/?a=1988&br=716&bt=358&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202009202009440101890740365709EC0E&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M2xlcDhrbzc7dDMzNzczM0ApNzc0ZGVoaGQzN2dkOTM6M2duYzRwcHFsczBfLS0vMTZzczAwYF9iNF5gYDE1Yy0zYF86Yw%3D%3D&vl=&vr=","",576,576,59,284,1,18400,4,false,"[]","[{""id"":""2213622"",""name"":""treta"",""title"":"""",""cover"":""""},{""id"":""703493"",""name"":""famoso"",""title"":"""",""cover"":""""},{""id"":""5261793"",""name"":""babado"",""title"":"""",""cover"":""""},{""id"":""27518613"",""name"":""fofoca"",""title"":"""",""cover"":""""},{""id"":""1654586203656197"",""name"":""abneresther"",""title"":"""",""cover"":""""},{""id"":""4702214"",""name"":""noticia"",""title"":"""",""cover"":""""}]"
"6811236195134278917","após muita polêmica Sther, aparece no Instagram agradecendo aos 5 milhões de seguidores #famosos #tretanews #notícia #polemica #Sther #seguidores",1585864509,"6809068917089715206","MS4wLjABAAAANxUG3TlgyPyk0ZQtPuOJp9TttBVl_IXynvNiD0j5qVLvBIUXHWGsMjKwhBFr5oMP","noticiasdefamosos","New York treta",false,"💣| Tudo sobre os artistas e famosos
🤭| Aqui o babado é certo","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","6811225351491029766","som original","New York treta",true,"https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/1662897845645333.mp3","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_100x100.jpeg?x-expires=1600718400&x-signature=2gDbA2YTa5BQIeCs6QNv%2BhHVxR8%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_720x720.jpeg?x-expires=1600718400&x-signature=R%2BB2t41t99xwNmNTqx5PfyzXe3A%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/22f39cf72e04498eb38b3f6b955aa7fc?x-expires=1600653600&x-signature=4DUTM%2FSCbryZK%2BtII6iHYDMymks%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/30bb2d1893904ffe9bd8bfda2b800b1c_1585864513?x-expires=1600653600&x-signature=UUfxriJ%2FnKbbeAOK%2FymgVOMgSTU%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/bb22c6fdf35343f188a393b8a1f79ccc_1585864513?x-expires=1600653600&x-signature=SAAC203VQmgrq8BJqeWR%2BAlyp1M%3D","https://www.tiktok.com/@noticiasdefamosos/video/6811236195134278917","https://v16-web.tiktokcdn.com/55892b57c1cef2ba5ccd62b6a46288b7/5f680b7c/video/tos/useast2a/tos-useast2a-ve-0068c002/56469c9d9c434590a0e123c356932962/?a=1988&br=1824&bt=912&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202009202009440101890740365709EC0E&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M2h3aWp2cTY4dDMzNDczM0ApNmg5PGU4NmQ0Nzk0OjY3OGdpYDFvajMwcjBfLS1eMTZzc15fMzU2NC5fYF8uLWFeMTY6Yw%3D%3D&vl=&vr=","",1024,576,20,1310,1,23000,14,false,"[]","[{""id"":""794240"",""name"":""famosos"",""title"":"""",""cover"":""""},{""id"":""36291602"",""name"":""tretanews"",""title"":"""",""cover"":""""},{""id"":""83487377"",""name"":""notícia"",""title"":"""",""cover"":""""},{""id"":""84156051"",""name"":""polemica"",""title"":"""",""cover"":""""},{""id"":""32908914"",""name"":""sther"",""title"":"""",""cover"":""""},{""id"":""2561770"",""name"":""seguidores"",""title"":"""",""cover"":""""}]"
"6811233551766408454","a pedido de abner, unha pintada fez essa 😂😂#notícia #polemica #tretanews #fatoscuriosos #famosos #unhapintada",1585863894,"6809068917089715206","MS4wLjABAAAANxUG3TlgyPyk0ZQtPuOJp9TttBVl_IXynvNiD0j5qVLvBIUXHWGsMjKwhBFr5oMP","noticiasdefamosos","New York treta",false,"💣| Tudo sobre os artistas e famosos
🤭| Aqui o babado é certo","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","6811226231472753413","som original","New York treta",true,"https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/1662897501710357.mp3","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_100x100.jpeg?x-expires=1600718400&x-signature=2gDbA2YTa5BQIeCs6QNv%2BhHVxR8%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_720x720.jpeg?x-expires=1600718400&x-signature=R%2BB2t41t99xwNmNTqx5PfyzXe3A%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/e0ea4aa6ea854afe8c63859db173a4fb?x-expires=1600653600&x-signature=uDXJvDjGT2Qt9TV%2FzmY0caosrH8%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/1493c51a52854244a43f584976c07d7a_1585863898?x-expires=1600653600&x-signature=W%2BZMKUQMoe4q%2FFP4FKeL1IVnx6o%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/065394b1c8c9443d8cb3d1bd9b38edf6_1585863898?x-expires=1600653600&x-signature=WMKqxzxa%2F4DOPo0QwSXzxYsMe5Y%3D","https://www.tiktok.com/@noticiasdefamosos/video/6811233551766408454","https://v19-web.tiktokcdn.com/97c751c6bf08bdc0ee70e4c15f4bc871/5f680b95/video/tos/useast2a/tos-useast2a-ve-0068c001/7b03b5c47ce449818bbf9818bcb17399/?a=1988&br=934&bt=467&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202009202009440101890740365709EC0E&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=am88aG13NWU4dDMzNzczM0ApOzNnNmZlOjxoN2llNDpkZWcwNl41a2UtbTBfLS0yMTZzczJhMzAtYjU2NTI0LjUwYzY6Yw%3D%3D&vl=&vr=","",566,640,45,514,12,10800,8,false,"[]","[{""id"":""83487377"",""name"":""notícia"",""title"":"""",""cover"":""""},{""id"":""84156051"",""name"":""polemica"",""title"":"""",""cover"":""""},{""id"":""36291602"",""name"":""tretanews"",""title"":"""",""cover"":""""},{""id"":""1628399312650246"",""name"":""fatoscuriosos"",""title"":""Esse mundo está repleto de coisas que são simples e ao mesmo tempo inexplicavelmente incríveis 😱😵 Faça como o @iwillphill e mostre que você é um gênio dos paranauês científicos!"",""cover"":""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/1632430716435461.PNG""},{""id"":""794240"",""name"":""famosos"",""title"":"""",""cover"":""""},{""id"":""28629384"",""name"":""unhapintada"",""title"":"""",""cover"":""""}]"
"6811196816349056262","Keila irmã de Abner diz que se for preciso entrará na justiça para ver Apollo #abneresther #tretanews #fatoscuriosos #polemica #famosos #notícia",1585855341,"6809068917089715206","MS4wLjABAAAANxUG3TlgyPyk0ZQtPuOJp9TttBVl_IXynvNiD0j5qVLvBIUXHWGsMjKwhBFr5oMP","noticiasdefamosos","New York treta",false,"💣| Tudo sobre os artistas e famosos
🤭| Aqui o babado é certo","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","6811188510171630342","som original","New York treta",true,"https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/1662888456937526.mp3","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_100x100.jpeg?x-expires=1600718400&x-signature=2gDbA2YTa5BQIeCs6QNv%2BhHVxR8%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_720x720.jpeg?x-expires=1600718400&x-signature=R%2BB2t41t99xwNmNTqx5PfyzXe3A%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/c24934ff47114054b2c2a952e8c49816?x-expires=1600653600&x-signature=vOlWOw0GDjIg%2F7NzYe8je5qq71o%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/57bfa4ddc2874f709b0410b58570ba0c_1585855346?x-expires=1600653600&x-signature=HuBod5atDKOATm8QGdlcTM7YBWY%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/1e0621e99588487cb1a74b736d09ab8b_1585855346?x-expires=1600653600&x-signature=51bRAZwNTwhUVkDHYEptrNSMfxc%3D","https://www.tiktok.com/@noticiasdefamosos/video/6811196816349056262","https://v16-web.tiktokcdn.com/ba9b3248759d7356473881cc99b1cf6e/5f680b86/video/tos/useast2a/tos-useast2a-pve-0068/ae9ce14e24794d2d8ed4a3acb972817d/?a=1988&br=782&bt=391&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202009202009440101890740365709EC0E&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M3V2aTxvcWY2dDMzOjczM0ApZTc4ZGU4NTw8N2Q8NDQ2NGc0aV9jZ3NuajBfLS1jMTZzc18uLzIuLS8vNC1hNTYtYl86Yw%3D%3D&vl=&vr=","",576,576,30,4490,5,108600,45,false,"[]","[{""id"":""1654586203656197"",""name"":""abneresther"",""title"":"""",""cover"":""""},{""id"":""36291602"",""name"":""tretanews"",""title"":"""",""cover"":""""},{""id"":""1628399312650246"",""name"":""fatoscuriosos"",""title"":""Esse mundo está repleto de coisas que são simples e ao mesmo tempo inexplicavelmente incríveis 😱😵 Faça como o @iwillphill e mostre que você é um gênio dos paranauês científicos!"",""cover"":""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/1632430716435461.PNG""},{""id"":""84156051"",""name"":""polemica"",""title"":"""",""cover"":""""},{""id"":""794240"",""name"":""famosos"",""title"":"""",""cover"":""""},{""id"":""83487377"",""name"":""notícia"",""title"":"""",""cover"":""""}]"
"6811179352319921414","a internet toda precisa ver esse vídeo sério #famosos #polemica #fatoscuriosos #tretanews #abneresther",1585851274,"6809068917089715206","MS4wLjABAAAANxUG3TlgyPyk0ZQtPuOJp9TttBVl_IXynvNiD0j5qVLvBIUXHWGsMjKwhBFr5oMP","noticiasdefamosos","New York treta",false,"💣| Tudo sobre os artistas e famosos
🤭| Aqui o babado é certo","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","6811172149735328518","som original","New York treta",true,"https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/1662883788734518.mp3","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_100x100.jpeg?x-expires=1600718400&x-signature=2gDbA2YTa5BQIeCs6QNv%2BhHVxR8%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_720x720.jpeg?x-expires=1600718400&x-signature=R%2BB2t41t99xwNmNTqx5PfyzXe3A%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/cb97f57b3bc9489a834a01aae1ec7da3?x-expires=1600653600&x-signature=X%2BzHCA2cOy9OzkY8ndvEq3PTTtI%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/7ac5d85a55794268a3647da481d61d26_1585851279?x-expires=1600653600&x-signature=ToMHT8dbctGP8tuhibJX%2B2Ov0sA%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/575c841dbdc5435b8ae6647e6b0b294e_1585851280?x-expires=1600653600&x-signature=Mg1mTkjTdgKnN07IMP38xJFtDhg%3D","https://www.tiktok.com/@noticiasdefamosos/video/6811179352319921414","https://v19-web.tiktokcdn.com/d8b1857fed0d5257b738bcd923fd9e06/5f680b87/video/tos/useast2a/tos-useast2a-ve-0068c002/09d41c21e4de4f499bccb736bb3d32d0/?a=1988&br=984&bt=492&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202009202009440101890740365709EC0E&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajg8cjNqOXA1dDMzOjczM0ApM2gzNDw3Z2Q7NzY2aGY1ZGc0XzZgZV5uajBfLS0uMTZzc2IyYzEyYl9iLTEuMF4tMjM6Yw%3D%3D&vl=&vr=","",576,576,31,676,8,12600,8,false,"[]","[{""id"":""794240"",""name"":""famosos"",""title"":"""",""cover"":""""},{""id"":""84156051"",""name"":""polemica"",""title"":"""",""cover"":""""},{""id"":""1628399312650246"",""name"":""fatoscuriosos"",""title"":""Esse mundo está repleto de coisas que são simples e ao mesmo tempo inexplicavelmente incríveis 😱😵 Faça como o @iwillphill e mostre que você é um gênio dos paranauês científicos!"",""cover"":""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/1632430716435461.PNG""},{""id"":""36291602"",""name"":""tretanews"",""title"":"""",""cover"":""""},{""id"":""1654586203656197"",""name"":""abneresther"",""title"":"""",""cover"":""""}]"
"6810927146375089413","vaza foto do suposto pai de Apollo, Sther divulga em seu Insta que processou Abner, Abner chamando de mlk em Msg do insta #polemica #famosos",1585792554,"6809068917089715206","MS4wLjABAAAANxUG3TlgyPyk0ZQtPuOJp9TttBVl_IXynvNiD0j5qVLvBIUXHWGsMjKwhBFr5oMP","noticiasdefamosos","New York treta",false,"💣| Tudo sobre os artistas e famosos
🤭| Aqui o babado é certo","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","6568627188612994048","Ocean","Martin Garrix,Khalid",false,"https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/3c46aa1d59d38072622c542c0f8a8da0.mp3","https://p77-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/6751369652036700161_1591847217.jpeg.jpeg","https://p77-sg.tiktokcdn.com/aweme/200x200/tiktok-obj/6751369652036700161_1591847217.jpeg.jpeg","https://p77-sg.tiktokcdn.com/aweme/720x720/tiktok-obj/6751369652036700161_1591847217.jpeg.jpeg","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/22761dccff07452d983ac294cae33cad?x-expires=1600653600&x-signature=NHrCFblAstuhJ5PZc4lwogA2G2s%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/4671b24d23c5453889cacb627b901f16_1585792556?x-expires=1600653600&x-signature=driec2enr4Xxhb6xgP2Jd8RxFGU%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/2ea9e01cf32b432aa7ef6918b7ebb7d0_1585792557?x-expires=1600653600&x-signature=RAnXQs%2FlNJlGFAs31824DBiDaEE%3D","https://www.tiktok.com/@noticiasdefamosos/video/6810927146375089413","https://v19-web.tiktokcdn.com/ac3e1d5ed38bbe39761dae9cd6f8a880/5f680b76/video/tos/useast2a/tos-useast2a-pve-0068/88e1a226a67244968c372b664c072399/?a=1988&br=1230&bt=615&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202009202009440101890740365709EC0E&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anZ1aG13NTtudDMzNzczM0ApPDY1ZzM5aDw7N2ZkaWc0Z2dtLjU1a2UtYC9fLS0yMTZzczAyYzE0MV5iMmExNF82YjM6Yw%3D%3D&vl=&vr=","",1024,576,14,491,4,16700,15,false,"[]","[{""id"":""84156051"",""name"":""polemica"",""title"":"""",""cover"":""""},{""id"":""794240"",""name"":""famosos"",""title"":"""",""cover"":""""}]"
"6810926248227867910","Léo Santana foi criticada após pronunciar que vai doar das cestas básicas a cada 10 mil pessoas que assistiram sua Live #polemica #famosos",1585792345,"6809068917089715206","MS4wLjABAAAANxUG3TlgyPyk0ZQtPuOJp9TttBVl_IXynvNiD0j5qVLvBIUXHWGsMjKwhBFr5oMP","noticiasdefamosos","New York treta",false,"💣| Tudo sobre os artistas e famosos
